Time,Insert Time,Communication Status,Power Factor,Energy ( kilowatt hour ),Voltage Phase R B ( volt )
6-Mar-2021 1:33:27 AM,6-Mar-2021 1:31:14 AM,Normal,0.9,405480,397
6-Mar-2021 1:48:27 AM,6-Mar-2021 1:46:16 AM,Normal,0.9,405480.3,397.7
6-Mar-2021 2:03:28 AM,6-Mar-2021 2:01:12 AM,Normal,0.9,405480.8,397.3
6-Mar-2021 2:18:28 AM,6-Mar-2021 2:16:14 AM,Normal,0.9,405481,397.7
6-Mar-2021 2:33:28 AM,6-Mar-2021 2:31:16 AM,Normal,0.9,405481.3,397.6
6-Mar-2021 2:48:28 AM,6-Mar-2021 2:46:18 AM,Normal,0.9,405481.6,398.5
6-Mar-2021 3:03:28 AM,6-Mar-2021 3:01:15 AM,Normal,0.9,405481.9,398
6-Mar-2021 3:18:28 AM,6-Mar-2021 3:16:16 AM,Normal,0.9,405482.2,398.7
6-Mar-2021 3:33:29 AM,6-Mar-2021 3:31:13 AM,Normal,0.9,405482.5,399
6-Mar-2021 3:48:29 AM,6-Mar-2021 3:46:15 AM,Normal,0.9,405482.8,398.5
6-Mar-2021 4:03:29 AM,6-Mar-2021 4:01:16 AM,Normal,0.9,405483.1,398.7
6-Mar-2021 4:18:29 AM,6-Mar-2021 4:16:18 AM,Normal,0.9,405483.6,399.1
6-Mar-2021 4:33:29 AM,6-Mar-2021 4:31:15 AM,Normal,0.9,405484.4,398.9
6-Mar-2021 4:48:30 AM,6-Mar-2021 4:46:17 AM,Normal,0.9,405485.3,399.4
6-Mar-2021 5:03:30 AM,6-Mar-2021 5:01:19 AM,Normal,0.9,405486.1,399.2
6-Mar-2021 5:18:30 AM,6-Mar-2021 5:16:15 AM,Normal,0.9,405486.9,399
6-Mar-2021 5:33:30 AM,6-Mar-2021 5:31:17 AM,Normal,0.9,405487.7,398.7
6-Mar-2021 5:48:30 AM,6-Mar-2021 5:46:19 AM,Normal,0.9,405488.5,398.7
6-Mar-2021 6:03:31 AM,6-Mar-2021 6:01:21 AM,Normal,0.9,405489.3,398.6
6-Mar-2021 6:18:31 AM,6-Mar-2021 6:16:17 AM,Normal,0.9,405490.1,398.7
6-Mar-2021 6:33:31 AM,6-Mar-2021 6:31:19 AM,Normal,0.9,405490.9,398.9
6-Mar-2021 6:48:31 AM,6-Mar-2021 6:46:21 AM,Normal,0.9,405551.7,399.3
6-Mar-2021 7:03:31 AM,6-Mar-2021 7:01:18 AM,Normal,0.9,405552.5,398.1
6-Mar-2021 7:18:31 AM,6-Mar-2021 7:16:19 AM,Normal,0.9,405553.3,398.1
6-Mar-2021 7:33:32 AM,6-Mar-2021 7:31:16 AM,Normal,0.9,405554.1,397.3
6-Mar-2021 7:48:32 AM,6-Mar-2021 7:46:23 AM,Normal,0.9,405554.8,397.1
6-Mar-2021 8:03:32 AM,6-Mar-2021 8:01:19 AM,Normal,0.9,405555.6,396
6-Mar-2021 8:18:32 AM,6-Mar-2021 8:16:21 AM,Normal,0.9,405556.4,395.2
6-Mar-2021 8:33:32 AM,6-Mar-2021 8:31:23 AM,Normal,0.9,405557.2,395
6-Mar-2021 8:48:32 AM,6-Mar-2021 8:46:20 AM,Normal,0.9,405558,395.4
6-Mar-2021 9:03:33 AM,6-Mar-2021 9:01:21 AM,Normal,0.9,405558.8,395
6-Mar-2021 9:18:33 AM,6-Mar-2021 9:16:18 AM,Normal,0.9,405559.6,394.1
6-Mar-2021 9:33:33 AM,6-Mar-2021 9:31:20 AM,Normal,0.9,405560.3,393.9
6-Mar-2021 9:48:33 AM,6-Mar-2021 9:46:22 AM,Normal,0.9,405561.1,393.4
6-Mar-2021 10:03:33 AM,6-Mar-2021 10:01:19 AM,Normal,0.9,405561.9,392.8
6-Mar-2021 10:18:33 AM,6-Mar-2021 10:16:20 AM,Normal,0.9,405562.7,391.9
6-Mar-2021 10:33:34 AM,6-Mar-2021 10:31:22 AM,Normal,0.9,405563.5,392.4
6-Mar-2021 10:48:37 AM,6-Mar-2021 10:46:24 AM,Normal,0.9,405564.3,392.1
6-Mar-2021 11:03:37 AM,6-Mar-2021 11:01:21 AM,Normal,0.9,405565.1,391.6
6-Mar-2021 11:18:37 AM,6-Mar-2021 11:16:22 AM,Normal,0.9,405565.9,391.8
6-Mar-2021 11:33:38 AM,6-Mar-2021 11:31:24 AM,Normal,0.9,405566.7,391.3
6-Mar-2021 11:48:38 AM,6-Mar-2021 11:46:21 AM,Normal,0.9,405567.5,392
6-Mar-2021 12:03:38 PM,6-Mar-2021 12:01:23 PM,Normal,0.9,405568.3,391.9
6-Mar-2021 12:18:38 PM,6-Mar-2021 12:16:25 PM,Normal,0.9,405569.1,392.2
6-Mar-2021 12:33:39 PM,6-Mar-2021 12:31:21 PM,Normal,0.9,405569.9,392.2
6-Mar-2021 12:48:39 PM,6-Mar-2021 12:46:28 PM,Normal,0.9,405570.7,392.2
6-Mar-2021 1:03:39 PM,6-Mar-2021 1:01:24 PM,Normal,0.9,405571.5,392.9
6-Mar-2021 1:18:39 PM,6-Mar-2021 1:16:21 PM,Normal,0.9,405572.3,393.7
6-Mar-2021 1:33:40 PM,6-Mar-2021 1:31:23 PM,Normal,0.9,405573.1,392.7
6-Mar-2021 1:48:40 PM,6-Mar-2021 1:46:25 PM,Normal,0.9,405573.9,392.3
6-Mar-2021 2:03:40 PM,6-Mar-2021 2:01:26 PM,Normal,0.9,405574.8,393.1
6-Mar-2021 2:18:40 PM,6-Mar-2021 2:16:23 PM,Normal,0.9,405575.6,392.8
6-Mar-2021 2:33:41 PM,6-Mar-2021 2:31:25 PM,Normal,0.9,405576.4,393
6-Mar-2021 2:48:41 PM,6-Mar-2021 2:46:27 PM,Normal,0.9,405577.2,393.4
6-Mar-2021 3:03:41 PM,6-Mar-2021 3:01:23 PM,Normal,0.9,405578,392.8
6-Mar-2021 3:26:59 PM,6-Mar-2021 3:24:41 PM,Normal,0.9,405578.8,393.7
6-Mar-2021 3:42:00 PM,6-Mar-2021 3:39:43 PM,Normal,0.9,405579.6,393.6
6-Mar-2021 3:57:00 PM,6-Mar-2021 3:54:41 PM,Normal,0.9,405580.4,394.8
6-Mar-2021 4:12:00 PM,6-Mar-2021 4:09:39 PM,Normal,0.9,405581.2,394.8
6-Mar-2021 4:27:00 PM,6-Mar-2021 4:24:44 PM,Normal,0.9,405582,394.9
6-Mar-2021 4:42:00 PM,6-Mar-2021 4:39:41 PM,Normal,0.9,405582.9,395.3
6-Mar-2021 4:57:00 PM,6-Mar-2021 4:54:42 PM,Normal,0.8,405583.7,397.2
6-Mar-2021 5:12:00 PM,6-Mar-2021 5:09:40 PM,Normal,0.8,405584.5,397
6-Mar-2021 5:27:00 PM,6-Mar-2021 5:24:42 PM,Normal,0.8,405585.3,397.8
6-Mar-2021 5:42:00 PM,6-Mar-2021 5:39:44 PM,Normal,0.8,405586.1,397.6
6-Mar-2021 5:45:05 PM,6-Mar-2021 5:42:54 PM,Down,0.8,405586.9,397.9
6-Mar-2021 5:50:53 PM,6-Mar-2021 5:48:35 PM,Normal,0.8,405587.8,398.1
6-Mar-2021 6:05:53 PM,6-Mar-2021 6:03:37 PM,Normal,0.8,405588.6,397.9
6-Mar-2021 6:20:53 PM,6-Mar-2021 6:18:39 PM,Normal,0.9,405589.4,397.8
6-Mar-2021 6:35:53 PM,6-Mar-2021 6:33:40 PM,Normal,0.9,405590.2,396.2
6-Mar-2021 6:50:53 PM,6-Mar-2021 6:48:37 PM,Normal,0.9,405591,396.6
6-Mar-2021 7:05:53 PM,6-Mar-2021 7:03:39 PM,Normal,0.9,405591.8,396.7
6-Mar-2021 7:20:53 PM,6-Mar-2021 7:18:36 PM,Normal,0.9,405592.7,396.9
6-Mar-2021 7:35:53 PM,6-Mar-2021 7:33:37 PM,Normal,0.9,405593.5,397.2
6-Mar-2021 7:50:53 PM,6-Mar-2021 7:48:39 PM,Normal,0.9,405594.3,397.5
6-Mar-2021 8:05:53 PM,6-Mar-2021 8:03:36 PM,Normal,0.9,405595.1,397.4
6-Mar-2021 8:20:53 PM,6-Mar-2021 8:18:38 PM,Normal,0.9,405595.9,398.2
6-Mar-2021 8:35:53 PM,6-Mar-2021 8:33:39 PM,Normal,0.9,405596.8,396.8
6-Mar-2021 8:50:53 PM,6-Mar-2021 8:48:36 PM,Normal,0.9,405597.6,396.2
6-Mar-2021 9:05:53 PM,6-Mar-2021 9:03:38 PM,Normal,0.9,405598.4,396.6
6-Mar-2021 9:20:53 PM,6-Mar-2021 9:18:40 PM,Normal,0.9,405599.2,396.4
6-Mar-2021 9:35:53 PM,6-Mar-2021 9:33:37 PM,Normal,0.9,405600,396.5
6-Mar-2021 9:50:53 PM,6-Mar-2021 9:48:34 PM,Normal,0.9,405600.8,396.4
6-Mar-2021 10:05:53 PM,6-Mar-2021 10:03:40 PM,Normal,0.9,405601.7,396.3
6-Mar-2021 10:20:53 PM,6-Mar-2021 10:18:37 PM,Normal,0.9,405602.5,395.9
6-Mar-2021 10:35:53 PM,6-Mar-2021 10:33:38 PM,Normal,0.9,405603.3,395.9
6-Mar-2021 10:50:53 PM,6-Mar-2021 10:48:40 PM,Normal,0.9,405604.1,396
6-Mar-2021 11:05:53 PM,6-Mar-2021 11:03:37 PM,Normal,0.9,405604.9,396.3
6-Mar-2021 11:20:54 PM,6-Mar-2021 11:18:39 PM,Normal,0.9,405605.7,396.2
6-Mar-2021 11:35:54 PM,6-Mar-2021 11:33:36 PM,Normal,0.9,405606.5,396.4
6-Mar-2021 11:50:54 PM,6-Mar-2021 11:48:37 PM,Normal,0.9,405607.4,396.4
7-Mar-2021 12:05:54 AM,7-Mar-2021 12:03:35 AM,Normal,0.9,405608.2,396.9
7-Mar-2021 12:20:54 AM,7-Mar-2021 12:18:41 AM,Normal,0.9,405609,397.8
7-Mar-2021 12:35:54 AM,7-Mar-2021 12:33:38 AM,Normal,0.9,405609.8,398
7-Mar-2021 12:50:54 AM,7-Mar-2021 12:48:39 AM,Normal,0.9,405610.6,398.6
7-Mar-2021 1:05:54 AM,7-Mar-2021 1:03:36 AM,Normal,0.9,405611.4,399.4
7-Mar-2021 1:20:54 AM,7-Mar-2021 1:18:38 AM,Normal,0.9,405612.2,398.7
7-Mar-2021 1:35:54 AM,7-Mar-2021 1:33:40 AM,Normal,0.9,405613,400
7-Mar-2021 1:50:54 AM,7-Mar-2021 1:48:36 AM,Normal,0.9,405613.8,400.4
7-Mar-2021 2:05:54 AM,7-Mar-2021 2:03:38 AM,Normal,0.9,405614.6,400.8
7-Mar-2021 2:20:54 AM,7-Mar-2021 2:18:40 AM,Normal,0.9,405615.4,400.7
7-Mar-2021 2:35:54 AM,7-Mar-2021 2:33:36 AM,Normal,0.9,405616.2,400.3
7-Mar-2021 2:50:54 AM,7-Mar-2021 2:48:38 AM,Normal,0.9,405617,399.9
7-Mar-2021 3:05:54 AM,7-Mar-2021 3:03:35 AM,Normal,0.9,405617.8,400.1
7-Mar-2021 3:20:54 AM,7-Mar-2021 3:18:42 AM,Normal,0.9,405618.6,400.2
7-Mar-2021 3:35:54 AM,7-Mar-2021 3:33:38 AM,Normal,0.9,405619.4,400.4
7-Mar-2021 3:50:54 AM,7-Mar-2021 3:48:35 AM,Normal,0.9,405620.2,400.2
7-Mar-2021 4:05:54 AM,7-Mar-2021 4:03:37 AM,Normal,0.9,405621,400.8
7-Mar-2021 4:20:54 AM,7-Mar-2021 4:18:38 AM,Normal,0.9,405621.7,400.7
7-Mar-2021 4:35:54 AM,7-Mar-2021 4:33:35 AM,Normal,0.9,405622.5,400.5
7-Mar-2021 4:50:54 AM,7-Mar-2021 4:48:37 AM,Normal,0.9,405623.3,400.9
7-Mar-2021 5:05:55 AM,7-Mar-2021 5:03:39 AM,Normal,0.9,405624.1,400.2
7-Mar-2021 5:20:55 AM,7-Mar-2021 5:18:40 AM,Normal,0.9,405624.9,400
7-Mar-2021 5:35:55 AM,7-Mar-2021 5:33:37 AM,Normal,0.9,405625.7,400.2
7-Mar-2021 5:50:55 AM,7-Mar-2021 5:48:39 AM,Normal,0.9,405626.5,400.1
7-Mar-2021 6:05:55 AM,7-Mar-2021 6:03:41 AM,Normal,0.9,405627.3,399.2
7-Mar-2021 6:20:55 AM,7-Mar-2021 6:18:37 AM,Normal,0.9,405628.1,398.9
7-Mar-2021 6:35:56 AM,7-Mar-2021 6:33:39 AM,Normal,0.9,405628.9,400
7-Mar-2021 6:50:56 AM,7-Mar-2021 6:48:41 AM,Normal,0.9,405629.7,399.7
7-Mar-2021 7:05:56 AM,7-Mar-2021 7:03:38 AM,Normal,0.9,405630.5,398.7
7-Mar-2021 7:20:56 AM,7-Mar-2021 7:18:39 AM,Normal,0.9,405631.3,398.9
7-Mar-2021 7:35:57 AM,7-Mar-2021 7:33:41 AM,Normal,0.9,405632.1,397.8
7-Mar-2021 7:50:57 AM,7-Mar-2021 7:48:38 AM,Normal,0.8,405632.9,397.7
7-Mar-2021 8:05:57 AM,7-Mar-2021 8:03:40 AM,Normal,0.8,405633.7,397.1
7-Mar-2021 8:20:57 AM,7-Mar-2021 8:18:41 AM,Normal,0.9,405634.5,395.9
7-Mar-2021 8:35:57 AM,7-Mar-2021 8:33:38 AM,Normal,0.9,405635.3,395.8
7-Mar-2021 8:50:57 AM,7-Mar-2021 8:48:40 AM,Normal,0.9,405636.1,394.6
7-Mar-2021 9:05:58 AM,7-Mar-2021 9:03:42 AM,Normal,0.9,405636.9,394.4
7-Mar-2021 9:20:58 AM,7-Mar-2021 9:18:38 AM,Normal,0.9,405637.7,395.7
7-Mar-2021 9:35:58 AM,7-Mar-2021 9:33:40 AM,Normal,0.9,405638.5,394.6
7-Mar-2021 9:50:58 AM,7-Mar-2021 9:48:41 AM,Normal,0.9,405639.3,393.9
7-Mar-2021 10:05:58 AM,7-Mar-2021 10:03:43 AM,Normal,0.9,405640.1,393.7
7-Mar-2021 10:20:58 AM,7-Mar-2021 10:18:45 AM,Normal,0.9,405640.9,393.8
7-Mar-2021 10:35:58 AM,7-Mar-2021 10:33:47 AM,Normal,0.9,405641.7,393.9
7-Mar-2021 10:50:58 AM,7-Mar-2021 10:48:43 AM,Normal,0.9,405642.5,393.6
7-Mar-2021 11:05:58 AM,7-Mar-2021 11:03:40 AM,Normal,0.9,405643.3,393.1
7-Mar-2021 11:20:58 AM,7-Mar-2021 11:18:42 AM,Normal,0.9,405644.1,392.8
7-Mar-2021 11:35:58 AM,7-Mar-2021 11:33:44 AM,Normal,0.9,405644.9,393.6
7-Mar-2021 11:50:58 AM,7-Mar-2021 11:48:45 AM,Normal,0.9,405645.7,393.6
7-Mar-2021 12:05:58 PM,7-Mar-2021 12:03:42 PM,Normal,0.9,405646.5,393.8
7-Mar-2021 12:20:58 PM,7-Mar-2021 12:18:44 PM,Normal,0.9,405647.3,393.9
7-Mar-2021 12:35:58 PM,7-Mar-2021 12:33:46 PM,Normal,0.9,405648.1,394.1
7-Mar-2021 12:50:59 PM,7-Mar-2021 12:48:43 PM,Normal,0.9,405648.9,394.7
7-Mar-2021 1:05:59 PM,7-Mar-2021 1:03:44 PM,Normal,0.9,405649.7,394.1
7-Mar-2021 1:21:10 PM,7-Mar-2021 1:18:51 PM,Normal,0.9,405650.6,395
7-Mar-2021 1:35:59 PM,7-Mar-2021 1:33:43 PM,Normal,0.9,405651.4,395.3
7-Mar-2021 1:50:59 PM,7-Mar-2021 1:48:45 PM,Normal,0.9,405652.2,395.5
7-Mar-2021 2:05:59 PM,7-Mar-2021 2:03:42 PM,Normal,0.9,405653,395.2
7-Mar-2021 2:20:59 PM,7-Mar-2021 2:18:43 PM,Normal,0.9,405653.8,395
7-Mar-2021 2:35:59 PM,7-Mar-2021 2:33:45 PM,Normal,0.9,405654.6,395.3
7-Mar-2021 2:50:59 PM,7-Mar-2021 2:48:47 PM,Normal,0.9,405655.4,395.4
7-Mar-2021 3:05:59 PM,7-Mar-2021 3:03:43 PM,Normal,0.8,405656.2,395.6
7-Mar-2021 3:20:59 PM,7-Mar-2021 3:18:40 PM,Normal,0.8,405657,395.4
7-Mar-2021 3:35:59 PM,7-Mar-2021 3:33:47 PM,Normal,0.8,405657.8,395.7
7-Mar-2021 3:50:59 PM,7-Mar-2021 3:48:44 PM,Normal,0.8,405658.6,395.6
7-Mar-2021 4:05:59 PM,7-Mar-2021 4:03:46 PM,Normal,0.8,405659.5,395.4
7-Mar-2021 4:20:59 PM,7-Mar-2021 4:18:47 PM,Normal,0.8,405660.3,395.6
7-Mar-2021 4:35:59 PM,7-Mar-2021 4:33:44 PM,Normal,0.8,405661.1,396.5
7-Mar-2021 4:50:59 PM,7-Mar-2021 4:48:45 PM,Normal,0.8,405661.9,396.6
7-Mar-2021 5:05:59 PM,7-Mar-2021 5:03:42 PM,Normal,0.8,405662.7,397.2
7-Mar-2021 5:20:59 PM,7-Mar-2021 5:18:44 PM,Normal,0.8,405663.6,397.9
7-Mar-2021 5:35:59 PM,7-Mar-2021 5:33:45 PM,Normal,0.8,405664.4,398
7-Mar-2021 5:50:59 PM,7-Mar-2021 5:48:42 PM,Normal,0.8,405665.2,398.5
7-Mar-2021 6:05:59 PM,7-Mar-2021 6:03:44 PM,Normal,0.8,405666,399
7-Mar-2021 6:21:00 PM,7-Mar-2021 6:18:40 PM,Normal,0.8,405666.6,398.6
7-Mar-2021 6:36:00 PM,7-Mar-2021 6:33:47 PM,Normal,0.9,405667.1,396.7
7-Mar-2021 6:51:00 PM,7-Mar-2021 6:48:44 PM,Normal,0.9,405667.8,397.1
7-Mar-2021 7:06:00 PM,7-Mar-2021 7:03:45 PM,Normal,0.9,405668.2,397.4
7-Mar-2021 7:21:00 PM,7-Mar-2021 7:18:42 PM,Normal,0.9,405668.5,397.2
7-Mar-2021 7:36:00 PM,7-Mar-2021 7:33:44 PM,Normal,0.9,405668.8,398.8
7-Mar-2021 7:51:00 PM,7-Mar-2021 7:48:45 PM,Normal,0.9,405669.1,396.8
7-Mar-2021 8:06:00 PM,7-Mar-2021 8:03:47 PM,Normal,0.9,405669.4,397
7-Mar-2021 8:21:00 PM,7-Mar-2021 8:18:44 PM,Normal,0.9,405669.7,397.3
7-Mar-2021 8:36:00 PM,7-Mar-2021 8:33:45 PM,Normal,0.9,405670,397.7
7-Mar-2021 8:51:00 PM,7-Mar-2021 8:48:42 PM,Normal,0.9,405670.3,398.6
7-Mar-2021 9:06:00 PM,7-Mar-2021 9:03:44 PM,Normal,0.9,405670.6,398.7
7-Mar-2021 9:21:00 PM,7-Mar-2021 9:18:40 PM,Normal,0.9,405670.8,398.4
7-Mar-2021 9:36:00 PM,7-Mar-2021 9:33:42 PM,Normal,0.9,405671.1,397.8
7-Mar-2021 9:51:00 PM,7-Mar-2021 9:48:44 PM,Normal,0.9,405671.6,397.9
7-Mar-2021 10:06:00 PM,7-Mar-2021 10:03:46 PM,Normal,0.9,405672.4,398.3
7-Mar-2021 10:21:00 PM,7-Mar-2021 10:18:42 PM,Normal,0.9,405673.2,398.3
7-Mar-2021 10:36:00 PM,7-Mar-2021 10:33:44 PM,Normal,0.9,405674,398.1
7-Mar-2021 10:51:00 PM,7-Mar-2021 10:48:46 PM,Normal,0.9,405674.8,396.6
7-Mar-2021 11:06:00 PM,7-Mar-2021 11:03:42 PM,Normal,0.9,405675.6,396.9
7-Mar-2021 11:21:00 PM,7-Mar-2021 11:18:44 PM,Normal,0.9,405676.3,397
7-Mar-2021 11:36:00 PM,7-Mar-2021 11:33:41 PM,Normal,0.9,405676.8,397.2
7-Mar-2021 11:51:00 PM,7-Mar-2021 11:48:42 PM,Normal,0.9,405677.1,397.6
8-Mar-2021 12:06:00 AM,8-Mar-2021 12:03:44 AM,Normal,0.9,405677.9,398.5
8-Mar-2021 12:21:00 AM,8-Mar-2021 12:18:41 AM,Normal,0.9,405678.7,398.4
8-Mar-2021 12:36:00 AM,8-Mar-2021 12:33:48 AM,Normal,0.9,405679.5,398.4
8-Mar-2021 12:51:00 AM,8-Mar-2021 12:48:49 AM,Normal,0.9,405680.3,398.5
8-Mar-2021 1:06:02 AM,8-Mar-2021 1:03:41 AM,Normal,0.9,405681.1,398.9
8-Mar-2021 1:21:02 AM,8-Mar-2021 1:18:48 AM,Normal,0.9,405681.9,398.8
8-Mar-2021 1:36:02 AM,8-Mar-2021 1:33:45 AM,Normal,0.9,405682.7,399.5
8-Mar-2021 1:51:02 AM,8-Mar-2021 1:48:47 AM,Normal,0.9,405683.4,399.5
8-Mar-2021 2:06:02 AM,8-Mar-2021 2:03:43 AM,Normal,0.9,405684.2,398.7
8-Mar-2021 2:21:02 AM,8-Mar-2021 2:18:45 AM,Normal,0.9,405685,399
8-Mar-2021 2:36:02 AM,8-Mar-2021 2:33:47 AM,Normal,0.9,405685.8,399.2
8-Mar-2021 2:51:02 AM,8-Mar-2021 2:48:43 AM,Normal,0.9,405686.5,398.9
8-Mar-2021 3:06:02 AM,8-Mar-2021 3:03:45 AM,Normal,0.9,405687.3,399.5
8-Mar-2021 3:21:02 AM,8-Mar-2021 3:18:41 AM,Normal,0.9,405688.1,399.9
8-Mar-2021 3:36:02 AM,8-Mar-2021 3:33:48 AM,Normal,0.9,405688.8,399.7
8-Mar-2021 3:51:02 AM,8-Mar-2021 3:48:45 AM,Normal,0.9,405689.6,400.1
8-Mar-2021 4:06:02 AM,8-Mar-2021 4:03:47 AM,Normal,0.9,405690.4,399.9
8-Mar-2021 4:21:03 AM,8-Mar-2021 4:18:43 AM,Normal,0.9,405691.1,400
8-Mar-2021 4:36:03 AM,8-Mar-2021 4:33:45 AM,Normal,0.9,405691.9,399.7
8-Mar-2021 4:51:03 AM,8-Mar-2021 4:48:47 AM,Normal,0.9,405692.7,400.1
8-Mar-2021 5:06:03 AM,8-Mar-2021 5:03:44 AM,Normal,0.9,405693.4,400.3
8-Mar-2021 5:21:03 AM,8-Mar-2021 5:18:46 AM,Normal,0.9,405694.2,399.9
8-Mar-2021 5:36:03 AM,8-Mar-2021 5:33:47 AM,Normal,0.9,405695,399.8
8-Mar-2021 5:51:03 AM,8-Mar-2021 5:48:44 AM,Normal,0.9,405695.7,399.4
8-Mar-2021 6:06:03 AM,8-Mar-2021 6:03:46 AM,Normal,0.9,405696.5,399.7
8-Mar-2021 6:21:03 AM,8-Mar-2021 6:18:48 AM,Normal,0.9,405697.3,399.4
8-Mar-2021 6:36:03 AM,8-Mar-2021 6:33:49 AM,Normal,0.9,405698.1,400.1
8-Mar-2021 6:51:03 AM,8-Mar-2021 6:48:41 AM,Normal,0.9,405698.8,399.4
8-Mar-2021 7:06:03 AM,8-Mar-2021 7:03:43 AM,Normal,0.9,405699.6,398.6
8-Mar-2021 7:21:03 AM,8-Mar-2021 7:18:45 AM,Normal,0.9,405700.4,397.7
8-Mar-2021 7:36:03 AM,8-Mar-2021 7:33:41 AM,Normal,0.9,405701.2,397.3
8-Mar-2021 7:51:03 AM,8-Mar-2021 7:48:43 AM,Normal,0.9,405702,397.1
8-Mar-2021 8:06:03 AM,8-Mar-2021 8:03:45 AM,Normal,0.9,405702.8,395.7
8-Mar-2021 8:21:03 AM,8-Mar-2021 8:18:42 AM,Normal,0.9,405703.6,395.5
8-Mar-2021 8:36:03 AM,8-Mar-2021 8:33:43 AM,Normal,0.9,405704.4,395.6
8-Mar-2021 8:51:03 AM,8-Mar-2021 8:48:45 AM,Normal,0.9,405705.2,394.9
8-Mar-2021 9:06:03 AM,8-Mar-2021 9:03:42 AM,Normal,0.9,405706,394.3
8-Mar-2021 9:21:03 AM,8-Mar-2021 9:18:44 AM,Normal,0.9,405706.8,395
8-Mar-2021 9:36:03 AM,8-Mar-2021 9:33:46 AM,Normal,0.9,405707.6,395
8-Mar-2021 9:51:03 AM,8-Mar-2021 9:48:47 AM,Normal,0.9,405708.4,394.8
8-Mar-2021 10:06:03 AM,8-Mar-2021 10:03:44 AM,Normal,0.9,405709.2,394.1
8-Mar-2021 10:21:03 AM,8-Mar-2021 10:18:46 AM,Normal,0.9,405710,392.9
8-Mar-2021 10:36:03 AM,8-Mar-2021 10:33:43 AM,Normal,0.9,405710.8,393.8
8-Mar-2021 10:51:03 AM,8-Mar-2021 10:48:45 AM,Normal,0.9,405711.7,393.5
8-Mar-2021 11:06:03 AM,8-Mar-2021 11:03:46 AM,Normal,0.9,405712.5,393.3
8-Mar-2021 11:21:03 AM,8-Mar-2021 11:18:48 AM,Normal,0.9,405713.3,393.5
8-Mar-2021 11:36:03 AM,8-Mar-2021 11:33:45 AM,Normal,0.9,405714.1,392.6
8-Mar-2021 11:51:03 AM,8-Mar-2021 11:48:42 AM,Normal,0.9,405714.9,392.8
8-Mar-2021 12:06:03 PM,8-Mar-2021 12:03:44 PM,Normal,0.9,405715.6,392.9
8-Mar-2021 12:21:03 PM,8-Mar-2021 12:18:45 PM,Normal,0.9,405716.4,393
8-Mar-2021 12:36:03 PM,8-Mar-2021 12:33:47 PM,Normal,0.9,405717.2,393
8-Mar-2021 12:51:03 PM,8-Mar-2021 12:48:44 PM,Normal,0.9,405718,393.3
8-Mar-2021 1:06:03 PM,8-Mar-2021 1:03:46 PM,Normal,0.9,405718.8,393.3
8-Mar-2021 1:21:03 PM,8-Mar-2021 1:18:47 PM,Normal,0.9,405719.6,393
8-Mar-2021 1:36:03 PM,8-Mar-2021 1:33:44 PM,Normal,0.9,405720.5,393.1
8-Mar-2021 1:51:03 PM,8-Mar-2021 1:48:46 PM,Normal,0.9,405721.3,392.9
8-Mar-2021 2:06:03 PM,8-Mar-2021 2:03:48 PM,Normal,0.9,405722.1,392.9
8-Mar-2021 2:21:03 PM,8-Mar-2021 2:18:49 PM,Normal,0.9,405722.9,394
8-Mar-2021 2:36:03 PM,8-Mar-2021 2:33:46 PM,Normal,0.8,405723.7,393.6
8-Mar-2021 2:51:04 PM,8-Mar-2021 2:48:48 PM,Normal,0.8,405724.5,393.4
8-Mar-2021 3:06:04 PM,8-Mar-2021 3:03:44 PM,Normal,0.8,405725.3,393.5
8-Mar-2021 3:21:04 PM,8-Mar-2021 3:18:46 PM,Normal,0.8,405726.1,393
8-Mar-2021 3:36:04 PM,8-Mar-2021 3:33:48 PM,Normal,0.8,405726.9,393.4
8-Mar-2021 3:51:04 PM,8-Mar-2021 3:48:44 PM,Normal,0.8,405727.7,393.3
8-Mar-2021 4:06:04 PM,8-Mar-2021 4:03:46 PM,Normal,0.8,405728.5,393.5
8-Mar-2021 4:21:04 PM,8-Mar-2021 4:18:43 PM,Normal,0.8,405729.3,393.5
8-Mar-2021 4:36:04 PM,8-Mar-2021 4:33:50 PM,Normal,0.8,405730.2,394
8-Mar-2021 4:51:04 PM,8-Mar-2021 4:48:46 PM,Normal,0.8,405731,394.5
8-Mar-2021 5:06:04 PM,8-Mar-2021 5:03:48 PM,Normal,0.8,405731.8,394.4
8-Mar-2021 5:21:04 PM,8-Mar-2021 5:18:45 PM,Normal,0.8,405732.7,395.1
8-Mar-2021 5:36:04 PM,8-Mar-2021 5:33:46 PM,Normal,0.9,405733.5,394.9
8-Mar-2021 5:51:04 PM,8-Mar-2021 5:48:43 PM,Normal,0.9,405734.3,395.5
8-Mar-2021 6:06:04 PM,8-Mar-2021 6:03:45 PM,Normal,0.9,405735.1,395.7
8-Mar-2021 6:21:04 PM,8-Mar-2021 6:18:47 PM,Normal,0.9,405736,395.2
8-Mar-2021 6:36:04 PM,8-Mar-2021 6:33:49 PM,Normal,0.9,405736.8,393.4
8-Mar-2021 6:51:04 PM,8-Mar-2021 6:48:45 PM,Normal,0.9,405737.6,393.8
8-Mar-2021 7:06:04 PM,8-Mar-2021 7:03:47 PM,Normal,0.9,405738.4,394.1
8-Mar-2021 7:21:04 PM,8-Mar-2021 7:18:44 PM,Normal,0.9,405739,394.2
